,contextWindow,solutionWindow,trainMSE,testMSE
992,100.0,930.0,0.00034653988553393826,0.00034444543053996335
993,100.0,940.0,0.000345553509356456,0.00035122356591020293
994,100.0,950.0,0.0003458644186225022,0.0003448163204113428
995,100.0,960.0,0.00034516118282427294,0.0003470706246088261
996,100.0,970.0,0.00034575701724526265,0.00033820986835530624
997,100.0,980.0,0.0003434563140764816,0.00035198196991246763
998,100.0,990.0,0.00034363039497382756,0.0003454207726476109
999,100.0,1000.0,0.0003424369826271888,0.00035060114084179317
1000,110.0,10.0,0.0003294904003197258,0.0003252713800664559
1001,110.0,20.0,0.00034718621403115747,0.00035650907033463864
1002,110.0,30.0,0.0003504838951479762,0.0003623403942292681
1003,110.0,40.0,0.0003529710272147345,0.00038336537401494785
1004,110.0,50.0,0.0003514950048268902,0.0003849696838598089
1005,110.0,60.0,0.00035665636693157796,0.00036646882017469823
1006,110.0,70.0,0.0003577522264036841,0.0003525111011455667
1007,110.0,80.0,0.0003562593608649207,0.00036573529797231046
1008,110.0,90.0,0.0003569666872382178,0.00036198483737078375
1009,110.0,100.0,0.0003595369565112347,0.0003441967276961507
1010,110.0,110.0,0.0003613966700777733,0.00033981020949129715
1011,110.0,120.0,0.000366316426204746,0.0003665491458637681
1012,110.0,130.0,0.00035804055833516874,0.00035866257741601175
1013,110.0,140.0,0.00035818082089773324,0.00036131951816372436
1014,110.0,150.0,0.0003588522280655826,0.0003557388674924446
1015,110.0,160.0,0.0003586729866911131,0.0003532638419591864
1016,110.0,170.0,0.0003586431478242735,0.00035808241893624926
1017,110.0,180.0,0.00035830716076306495,0.0003614468964640865
1018,110.0,190.0,0.00035922896937850077,0.0003575079414664218
1019,110.0,200.0,0.00036033558239868146,0.00034571416881451836
1020,110.0,210.0,0.00035880738604332816,0.00035839538944105873
1021,110.0,220.0,0.0003577489966558566,0.0003720248354121872
1022,110.0,230.0,0.00035747001858306237,0.0003748983990983134
1023,110.0,240.0,0.00035997036466312444,0.00034991314017419846
1024,110.0,250.0,0.0003588649328938902,0.00036130621473254667
1025,110.0,260.0,0.00035922540487595705,0.0003580212901287895
1026,110.0,270.0,0.00035967973577238986,0.00035122497066993486
1027,110.0,280.0,0.00035856719767370554,0.00035788336256438566
1028,110.0,290.0,0.0003597813775697056,0.0003439998221094752
1029,110.0,300.0,0.00035779778962388616,0.0003577711553039209
1030,110.0,310.0,0.0003562009247831367,0.0003728023635779379
1031,110.0,320.0,0.00035704425113359893,0.0003618917589963801
1032,110.0,330.0,0.00035575483962237375,0.0003711244914796861
1033,110.0,340.0,0.00035669690976061557,0.0003620389308918403
1034,110.0,350.0,0.000357842000448818,0.0003374182174836221
1035,110.0,360.0,0.000355394392474989,0.0003539129218645548
1036,110.0,370.0,0.00035423499032497387,0.00036449269343250245
1037,110.0,380.0,0.0003557534880873065,0.0003435178859186468
1038,110.0,390.0,0.0003542308858799766,0.00035661264718391705
1039,110.0,400.0,0.0003554908753475118,0.0003405214064798585
1040,110.0,410.0,0.00035393985015622103,0.00035252036653491244
1041,110.0,420.0,0.0003530564626879261,0.00035618826647753623
1042,110.0,430.0,0.00035340493163565966,0.0003501456724058566
1043,110.0,440.0,0.0003508754408082511,0.0003695960945329842
1044,110.0,450.0,0.0003528099418638148,0.00034921719021970845
1045,110.0,460.0,0.00035066340339981244,0.00036545766009218243
1046,110.0,470.0,0.000350592640015216,0.0003636287697621712
1047,110.0,480.0,0.0003509841951677484,0.00035621417901957313
1048,110.0,490.0,0.00034998769908201,0.0003619513757961208
1049,110.0,500.0,0.0003515262792677052,0.0003459527001541738
1050,110.0,510.0,0.0003509601852541046,0.0003467440678984568
1051,110.0,520.0,0.0003512004397828091,0.0003450498915319861
1052,110.0,530.0,0.00035110823704539323,0.0003416630993721957
1053,110.0,540.0,0.0003483647302351547,0.0003635728663372757
1054,110.0,550.0,0.00034995400850092206,0.0003494633399498444
1055,110.0,560.0,0.0003491382860739819,0.00035946141037820255
1056,110.0,570.0,0.0003484604376213027,0.00035484587660633066
1057,110.0,580.0,0.00034844810048730734,0.00035324225546518365
1058,110.0,590.0,0.00034857584143255607,0.0003531847633194326
1059,110.0,600.0,0.00034913013450101944,0.0003451066928431741
1060,110.0,610.0,0.000345914121508688,0.0003733004660410707
1061,110.0,620.0,0.00034819825735829036,0.00035162117352439455
1062,110.0,630.0,0.0003488030481613771,0.00034576503580344977
1063,110.0,640.0,0.0003493883588105026,0.0003403939615553218
1064,110.0,650.0,0.00034892166863478705,0.0003442186968674262
1065,110.0,660.0,0.00034815371355525685,0.00035098542528422917
1066,110.0,670.0,0.0003470323816131086,0.00036082190367208556
1067,110.0,680.0,0.00034971687159878677,0.00033689645810419243
1068,110.0,690.0,0.0003493541171425309,0.0003414066290923029
1069,110.0,700.0,0.00034902738627433177,0.00034564540592598955
1070,110.0,710.0,0.00034788493613547097,0.00035422634053430683
1071,110.0,720.0,0.00034733966886760475,0.00035953561457788003
1072,110.0,730.0,0.0003486973534978153,0.00034716661818209226
1073,110.0,740.0,0.0003480314491099068,0.0003533491964287007
1074,110.0,750.0,0.00034998653713388603,0.000336881024765158
1075,110.0,760.0,0.000349112251981063,0.00034404813963583974
1076,110.0,770.0,0.00034824341004030215,0.00035312542659340706
1077,110.0,780.0,0.0003479136540511175,0.0003581596658031817
1078,110.0,790.0,0.000348784782105072,0.0003450493479902153
1079,110.0,800.0,0.0003487135361891598,0.0003467625987901473
1080,110.0,810.0,0.00034705531031429843,0.000359732460066703
1081,110.0,820.0,0.00034753022533726315,0.0003538728240299751
1082,110.0,830.0,0.00034759382626395655,0.00035129767872037746
1083,110.0,840.0,0.00034848795902267434,0.00034035702310252717
1084,110.0,850.0,0.0003473451658730549,0.00034953723485200923
1085,110.0,860.0,0.00034779743534480524,0.0003440090073036912
1086,110.0,870.0,0.00034674936688520905,0.00035147698110018165
1087,110.0,880.0,0.00034651986998458003,0.0003514114141318571
1088,110.0,890.0,0.00034720989639490477,0.00034264908026135013
1089,110.0,900.0,0.00034609929465735195,0.0003512582304966062
1090,110.0,910.0,0.0003456777075402822,0.0003531416254107733
1091,110.0,920.0,0.0003459402725237266,0.0003488503454905388
1092,110.0,930.0,0.00034579376507064833,0.0003467492638544135
1093,110.0,940.0,0.00034705365690496765,0.0003324714973112805
1094,110.0,950.0,0.0003458204626271278,0.0003403075042017176
1095,110.0,960.0,0.0003448028136658911,0.000345669490250047
1096,110.0,970.0,0.0003432931911343577,0.000354807413419545
1097,110.0,980.0,0.00034439502148480254,0.0003396804451611444
1098,110.0,990.0,0.00034327843687818107,0.00034379811746792686
1099,110.0,1000.0,0.0003431320108604808,0.000338742594532936
1100,120.0,10.0,0.0003313238055553492,0.0003096541778704659
1101,120.0,20.0,0.0003443758404009727,0.00035132746608599214
1102,120.0,30.0,0.00035079309015822736,0.00036044415715495503
1103,120.0,40.0,0.00035347166385593214,0.0003705793879132797
1104,120.0,50.0,0.00035654227180397896,0.000349658023164556
1105,120.0,60.0,0.0003547508926552824,0.00037381794998972044
1106,120.0,70.0,0.0003588679878170547,0.00035486249497400634
1107,120.0,80.0,0.00035819854623370194,0.00035069960039826073
1108,120.0,90.0,0.0003546150649353429,0.0003839777844407065
1109,120.0,100.0,0.0003573776255179586,0.0003635404162219099
1110,120.0,110.0,0.0003611894917815466,0.0003462049782526128
1111,120.0,120.0,0.0003575734600702889,0.00035757556308665695
1112,120.0,130.0,0.00035681854115111644,0.00036645519987498106
1113,120.0,140.0,0.00035699208169338956,0.0003696366411223874
1114,120.0,150.0,0.00035938288783963335,0.0003478160542741021
1115,120.0,160.0,0.000357349911163867,0.00036731062012867685
1116,120.0,170.0,0.0003567482765251306,0.0003757366818089056
1117,120.0,180.0,0.0003588282118560906,0.00036004420667263735
1118,120.0,190.0,0.0003584324731297899,0.00036297744483289123
1119,120.0,200.0,0.0003590084171264474,0.0003566416623038708
1120,120.0,210.0,0.00036002353742110285,0.0003504010156936012
1121,120.0,220.0,0.0003604791296037217,0.0003477079062850398
1122,120.0,230.0,0.0003619600951285699,0.00033380018340781263
1123,120.0,240.0,0.0003587557448624449,0.0003611588053740874
1124,120.0,250.0,0.0003597124260894671,0.0003551894193260845
1125,120.0,260.0,0.00035757816155867377,0.0003662380165771086
1126,120.0,270.0,0.0003586706220522806,0.0003561781083412484
1127,120.0,280.0,0.0003588598463767399,0.0003508019083562691
1128,120.0,290.0,0.00035824602610115444,0.0003552969204612142
1129,120.0,300.0,0.00035776325715746376,0.00035689307500357724
1130,120.0,310.0,0.00035789100571985975,0.00035355892147699
1131,120.0,320.0,0.0003564763265097116,0.00036624152837506024
1132,120.0,330.0,0.00035658874616065927,0.0003589412291417547
1133,120.0,340.0,0.00035399726886734613,0.00037322623537713694
1134,120.0,350.0,0.00035478335960483425,0.00036171452513097127
1135,120.0,360.0,0.0003550179035931499,0.0003552762965214859
1136,120.0,370.0,0.00035376318348424407,0.0003633889455057315
1137,120.0,380.0,0.0003543302494199325,0.00035573405583264956
1138,120.0,390.0,0.00035498131585076826,0.00034668998389590075
1139,120.0,400.0,0.0003531978185547589,0.0003600526620544996
1140,120.0,410.0,0.00035359458462128497,0.00035284966532475283
1141,120.0,420.0,0.00035233707883297935,0.00036173093448652104
1142,120.0,430.0,0.0003529467183417425,0.0003534619625333759
1143,120.0,440.0,0.0003532313752146832,0.00034782181458598466
1144,120.0,450.0,0.0003519526917301305,0.0003557994314299722
1145,120.0,460.0,0.00035145585260223445,0.00035493625279285574
1146,120.0,470.0,0.0003515146922683539,0.0003551184328116322
1147,120.0,480.0,0.0003508383768582809,0.00035508720038213517
1148,120.0,490.0,0.000352152524442868,0.000343250029703731
1149,120.0,500.0,0.00034833485836899145,0.0003717200029761138
1150,120.0,510.0,0.00035104816237312115,0.00034470771144579613
1151,120.0,520.0,0.00035012866211615217,0.00035241233265294444
1152,120.0,530.0,0.00035199509544774256,0.00033326940938293307
1153,120.0,540.0,0.00035044241412004063,0.00034556333293108717
1154,120.0,550.0,0.00035057535627069247,0.00034444123980680627
1155,120.0,560.0,0.00034919866865800565,0.00035164167808222246
1156,120.0,570.0,0.000349382522938256,0.00034796084567823124
1157,120.0,580.0,0.00034888510394096527,0.00034911315885808106
1158,120.0,590.0,0.0003496079549588411,0.000342608526755652
1159,120.0,600.0,0.0003491110932753476,0.0003443571885307326
1160,120.0,610.0,0.00034812689785556494,0.0003540717892028325
1161,120.0,620.0,0.00034944904093110637,0.0003400325035617553
1162,120.0,630.0,0.0003488707610945548,0.0003467132472426854
1163,120.0,640.0,0.0003487122280419621,0.00034630055243601974
1164,120.0,650.0,0.00034741554713898094,0.0003575463535563344
1165,120.0,660.0,0.0003489448274972347,0.0003439697405831641
1166,120.0,670.0,0.0003483585779978674,0.0003483259849139623
1167,120.0,680.0,0.00034713412606011295,0.0003601358970289427
1168,120.0,690.0,0.000347848930977606,0.00035301009544802384
1169,120.0,700.0,0.0003492526467594545,0.0003412925588040414
1170,120.0,710.0,0.0003488210022327482,0.0003460493377443632
1171,120.0,720.0,0.00034867746144513426,0.0003474836287280284
1172,120.0,730.0,0.0003492077183196451,0.0003426982038741427
1173,120.0,740.0,0.0003489511234538586,0.0003445497295615253
1174,120.0,750.0,0.0003496417650730638,0.0003408899098810337
1175,120.0,760.0,0.0003489352928372931,0.00034693318997194904
1176,120.0,770.0,0.0003498574089928208,0.00034130374715196486
1177,120.0,780.0,0.00034652272841907217,0.00036569857692989196
1178,120.0,790.0,0.0003478780193092842,0.00035235627151425814
1179,120.0,800.0,0.00034747285932062414,0.0003539723146516193
1180,120.0,810.0,0.00034671352527122686,0.00036036461332675923
1181,120.0,820.0,0.0003480949005791966,0.0003470660425459969
1182,120.0,830.0,0.0003486916883335629,0.00033919004855340653
1183,120.0,840.0,0.00034738713439591996,0.00034794727586854473
1184,120.0,850.0,0.00034783467392522166,0.0003418588616021508
1185,120.0,860.0,0.0003463293085691037,0.0003547773230901383
1186,120.0,870.0,0.0003479250564296273,0.0003394316580036085
1187,120.0,880.0,0.0003459938175035415,0.00035315223271597466
1188,120.0,890.0,0.0003463220998135784,0.00034748169450028136
1189,120.0,900.0,0.0003455393520901724,0.0003528634263080685
1190,120.0,910.0,0.0003460248126635468,0.0003464706895258428
1191,120.0,920.0,0.00034544806416933856,0.00034899019747320286
1192,120.0,930.0,0.0003452095964987576,0.0003491596184325637
1193,120.0,940.0,0.00034494694694543634,0.0003484570084488343
1194,120.0,950.0,0.0003450199563720303,0.00034288526841205384
1195,120.0,960.0,0.0003439587264250069,0.00034779973592644525
1196,120.0,970.0,0.0003443351531698092,0.00033999403918460254
1197,120.0,980.0,0.00034451595884327295,0.00033162969474097434
1198,120.0,990.0,0.00034186659122549496,0.0003515907862519542
1199,120.0,1000.0,0.000340973935483631,0.0003480128573317338
1200,130.0,10.0,0.00032348422805381327,0.00035597351090780466
1201,130.0,20.0,0.00035098385761467163,0.0003509724964347684
1202,130.0,30.0,0.00035053127729091723,0.00035225911066509666
1203,130.0,40.0,0.00035507853733796285,0.0003591754815307854
1204,130.0,50.0,0.0003555895547793954,0.00035643440656838067
1205,130.0,60.0,0.00035703823572437443,0.00035382207555240206
1206,130.0,70.0,0.00035517443259831664,0.0003717442056035471
1207,130.0,80.0,0.00035838481418186917,0.0003489955000958494
1208,130.0,90.0,0.0003612408732493232,0.0003431703837686966
1209,130.0,100.0,0.00036127523093021954,0.0003618928242703284
1210,130.0,110.0,0.000355004276976002,0.0003794655101552738
1211,130.0,120.0,0.0003562073031758401,0.00037557373325562514
1212,130.0,130.0,0.00035559299140975513,0.0003771483480727825
1213,130.0,140.0,0.0003575966435159849,0.00035918934451499535
1214,130.0,150.0,0.00035696900260296245,0.00036658809312925756
1215,130.0,160.0,0.0003561400312611536,0.0003832351785704557
1216,130.0,170.0,0.00035964392814626605,0.0003501316208211813
1217,130.0,180.0,0.00035986295921039977,0.0003488059197254061
1218,130.0,190.0,0.00035859610199865635,0.000361969152746033
1219,130.0,200.0,0.0003579670260940956,0.0003631715164404291
1220,130.0,210.0,0.00035767823127006305,0.00036679518543084836
1221,130.0,220.0,0.0003575158481739778,0.0003705646687230387
1222,130.0,230.0,0.0003595162397658325,0.0003550907125538913
1223,130.0,240.0,0.0003587345007738284,0.0003601269067073918
1224,130.0,250.0,0.00035941821874094405,0.000352530368242352
1225,130.0,260.0,0.0003592580630485377,0.0003511610350722261
1226,130.0,270.0,0.00035762382040681773,0.000361158025006084
1227,130.0,280.0,0.00035792885501780816,0.00035520090405267784
1228,130.0,290.0,0.0003553083278800855,0.0003759991477366695
1229,130.0,300.0,0.00035850753177047595,0.0003475604703401174
1230,130.0,310.0,0.00035670286009889345,0.0003609639667369045
1231,130.0,320.0,0.0003577217374851123,0.0003549942044561247
1232,130.0,330.0,0.00035740720602799486,0.0003431358724510827
1233,130.0,340.0,0.0003536386978138362,0.00037407278795192737
1234,130.0,350.0,0.0003563896392118535,0.00034439725923263734
1235,130.0,360.0,0.00035437128450884056,0.00035888769198451494
1236,130.0,370.0,0.00035480976004639993,0.00035368388789666926
1237,130.0,380.0,0.00035412734500505787,0.0003551583003520326
1238,130.0,390.0,0.0003520510576606146,0.0003710819815669603
1239,130.0,400.0,0.0003533953349271052,0.0003535544733736909
1240,130.0,410.0,0.0003509915612733447,0.00037345947352315415
1241,130.0,420.0,0.00035428979349191956,0.00034321793615395757
1242,130.0,430.0,0.0003542227004960394,0.0003378994731513991
1243,130.0,440.0,0.00035197411012456123,0.0003554158215064985
1244,130.0,450.0,0.00035177830822034163,0.0003534694026612898
1245,130.0,460.0,0.00035193881101586627,0.00035060387112140895
1246,130.0,470.0,0.0003527596699571487,0.0003388582476440448
1247,130.0,480.0,0.0003512694530520645,0.0003498659111509201
1248,130.0,490.0,0.00035130531382350413,0.0003474443754338342
1249,130.0,500.0,0.00035251377374408296,0.0003348257291505779
1250,130.0,510.0,0.0003483760856926436,0.0003678647731124721
1251,130.0,520.0,0.00035060523929496143,0.0003484762648700408
1252,130.0,530.0,0.0003501274710555731,0.000351002839157127
1253,130.0,540.0,0.00035061301415547535,0.00034594320126725794
1254,130.0,550.0,0.0003483501233934314,0.0003593424083150306
1255,130.0,560.0,0.00035035864671130196,0.0003395185049442265
1256,130.0,570.0,0.00034751667382878994,0.0003621161505022569
1257,130.0,580.0,0.0003497617948568422,0.0003423932614620152
1258,130.0,590.0,0.0003483138880942409,0.0003520640018616037
1259,130.0,600.0,0.00034848962088993783,0.00035094711150395494
1260,130.0,610.0,0.0003493196738181031,0.0003420727464898998
1261,130.0,620.0,0.00034805632153430023,0.00035255056533274636
1262,130.0,630.0,0.00034843862316969945,0.0003472871175203695
1263,130.0,640.0,0.00034774427824890025,0.00035437219029545636
1264,130.0,650.0,0.0003473932274353134,0.0003578361427989325
1265,130.0,660.0,0.00034691210642697764,0.0003627246946578164
1266,130.0,670.0,0.00034861565642108663,0.00034697461292027937
1267,130.0,680.0,0.0003483238016740163,0.00034930698245705605
1268,130.0,690.0,0.0003479141047805718,0.0003535219935196987
1269,130.0,700.0,0.0003476763017511477,0.00035567966450315993
1270,130.0,710.0,0.00034946952592370306,0.0003406400537967604
1271,130.0,720.0,0.00034861945496967754,0.00034883854828892454
1272,130.0,730.0,0.0003472179870643613,0.00036124755213427534
1273,130.0,740.0,0.00034892747435029615,0.0003472360900604447
1274,130.0,750.0,0.00034891019190946815,0.000346177345514937
1275,130.0,760.0,0.0003501849708955035,0.0003382156225063728
1276,130.0,770.0,0.0003483453065453396,0.00034915927907617535
1277,130.0,780.0,0.00034778242832136816,0.00035308852585150355
1278,130.0,790.0,0.0003474826110428194,0.00035380476591384574
1279,130.0,800.0,0.0003477554303626096,0.00035083803207975884
1280,130.0,810.0,0.0003475939416491903,0.0003509979662649648
1281,130.0,820.0,0.00034803484739342664,0.0003447073109428937
1282,130.0,830.0,0.0003473469123311102,0.00034917233347150933
1283,130.0,840.0,0.0003475789512260213,0.0003448859824568403
1284,130.0,850.0,0.0003465991325145801,0.00035199568600068656
1285,130.0,860.0,0.0003464036227132647,0.00035214811642117006
1286,130.0,870.0,0.0003468092862569555,0.00034551749767559745
1287,130.0,880.0,0.0003456650595907715,0.00035283342302264734
1288,130.0,890.0,0.00034563258487657747,0.00035217406017438904
1289,130.0,900.0,0.00034636504807050147,0.00034432933452049555
1290,130.0,910.0,0.0003464496279442673,0.0003403307759433982
1291,130.0,920.0,0.00034414293406061024,0.0003581443331449125
1292,130.0,930.0,0.0003439774437794735,0.00035509011917628247
1293,130.0,940.0,0.00034479935150067646,0.0003434722560550032
1294,130.0,950.0,0.00034380552923106406,0.00034906795203748113
1295,130.0,960.0,0.0003428697933044951,0.00035217557550117756
1296,130.0,970.0,0.00034387799267686126,0.0003378053495025682
1297,130.0,980.0,0.0003426388938728132,0.00034412713368461883
1298,130.0,990.0,0.00034338395850070497,0.00032724282891803084
1299,130.0,1000.0,0.0003406315724436758,0.0003452078853341105
1300,140.0,10.0,0.0003257639935608181,0.0003442381743431498
1301,140.0,20.0,0.0003424812062203297,0.00037054446309922915
1302,140.0,30.0,0.00034870695788537405,0.0003877987329343722
1303,140.0,40.0,0.00035788846730814184,0.0003386328350762517
1304,140.0,50.0,0.00035509148621744985,0.0003575663131237099
1305,140.0,60.0,0.0003554212853450353,0.00037426794581750354
1306,140.0,70.0,0.00035661514447898386,0.0003606666752056725
1307,140.0,80.0,0.0003573149526569099,0.0003708307599879276
1308,140.0,90.0,0.0003681266505138141,0.0003704501542570475
1309,140.0,100.0,0.0003549727111698084,0.0003783406834727505
1310,140.0,110.0,0.00035619269912096774,0.0003644018946466671
1311,140.0,120.0,0.0003544425663022578,0.00038644016578821724
1312,140.0,130.0,0.00035866572543490766,0.0003529275577310939
1313,140.0,140.0,0.00035840344895938614,0.00035094029749250063
1314,140.0,150.0,0.00035674788124895134,0.00037362193903432234
1315,140.0,160.0,0.0003573355146346682,0.00036713664656585685
1316,140.0,170.0,0.0003580650026555251,0.00035881075194883327
1317,140.0,180.0,0.0003590242000553051,0.0003533242452467608
1318,140.0,190.0,0.0003580385006699437,0.0003619034073467579
1319,140.0,200.0,0.00035824479294731216,0.00036355848951657207
1320,140.0,210.0,0.0003583360826282993,0.00036529470511094213
1321,140.0,220.0,0.0003582107194551658,0.00036605776377788077
1322,140.0,230.0,0.0003587796761927163,0.00035922007635546697
1323,140.0,240.0,0.0003587203508054722,0.00035776445725802945
1324,140.0,250.0,0.0003587461745815623,0.0003562550271946367
1325,140.0,260.0,0.00035782973863225523,0.0003594075877475557
1326,140.0,270.0,0.0003582481435683951,0.0003555049719225134
1327,140.0,280.0,0.00035713583268463654,0.00036059853259982395
1328,140.0,290.0,0.0003568826414195229,0.00036104016836968134
1329,140.0,300.0,0.00035608401511710066,0.000366747012518959
1330,140.0,310.0,0.0003576685786884349,0.000357128833618795
1331,140.0,320.0,0.0003561637137047204,0.0003556780828141865
1332,140.0,330.0,0.0003555002807907123,0.00035558271574829045
1333,140.0,340.0,0.00035344460351696667,0.0003712165624062691
1334,140.0,350.0,0.00035515497542447936,0.00035667348207007055
1335,140.0,360.0,0.0003545103237894104,0.0003561918740649391
1336,140.0,370.0,0.0003533568537601962,0.0003619690137602695
1337,140.0,380.0,0.00035541188775422547,0.0003408028360542627
1338,140.0,390.0,0.0003531187850832834,0.0003574149025212934
1339,140.0,400.0,0.0003530763999976354,0.00035539258472458294
1340,140.0,410.0,0.00035397321044166935,0.0003443125927008066
1341,140.0,420.0,0.00035224509042534457,0.00035593123451210264
1342,140.0,430.0,0.00035278579176908675,0.0003493196868784594
1343,140.0,440.0,0.0003530489761366554,0.0003446741217228295
1344,140.0,450.0,0.0003513484879690878,0.00035711431361102957
1345,140.0,460.0,0.0003531242339130195,0.0003381240676535036
1346,140.0,470.0,0.00035208224217867304,0.0003434999778607476
1347,140.0,480.0,0.00035301924273412635,0.00033470045356252527
1348,140.0,490.0,0.0003495903284276532,0.0003603644383797513
1349,140.0,500.0,0.00035134612621241714,0.0003435083778538124
1350,140.0,510.0,0.00034952141569628375,0.00035770971151347065
1351,140.0,520.0,0.00034877391125195397,0.0003625195249661134
1352,140.0,530.0,0.00035044830342906535,0.0003471967240121495
1353,140.0,540.0,0.00034818327260447546,0.00035990287982772136
1354,140.0,550.0,0.0003499287751013649,0.0003420558248448387
1355,140.0,560.0,0.0003480463429355808,0.00035890045555828234
1356,140.0,570.0,0.00034921938427996414,0.0003464291928495297
1357,140.0,580.0,0.0003493579905157566,0.00034277718141931946
1358,140.0,590.0,0.00034820214891941693,0.00035352934108956257
1359,140.0,600.0,0.00034854395695442747,0.00034969821428750556
1360,140.0,610.0,0.00034924523730590993,0.00034099250828283404
1361,140.0,620.0,0.0003496481427937451,0.00033779944831588714
1362,140.0,630.0,0.00034781941091742115,0.00035282816823035805
1363,140.0,640.0,0.00034962554806102793,0.00033781322987243154
1364,140.0,650.0,0.00034806706531475927,0.0003507785329007035
1365,140.0,660.0,0.00034820812749885915,0.00035003218559017703
1366,140.0,670.0,0.0003483093156793225,0.0003490606588948992
1367,140.0,680.0,0.00034746151901000606,0.00035632382504189946
1368,140.0,690.0,0.0003487069291708306,0.00034479099854375526
1369,140.0,700.0,0.00034860188909882167,0.00034748398513413973
1370,140.0,710.0,0.0003497232865967125,0.00033643544428809953
1371,140.0,720.0,0.00034785525129845025,0.00035470694746345214
1372,140.0,730.0,0.0003488655572210901,0.0003453667011735147
1373,140.0,740.0,0.00034858578519149624,0.0003484360984057185
1374,140.0,750.0,0.00034883242316993847,0.00034827851084617476
1375,140.0,760.0,0.000348336231187435,0.00034925134702519517
1376,140.0,770.0,0.00034850882381475717,0.00034546085135043494
1377,140.0,780.0,0.00034792615522866253,0.00034900545633027174
1378,140.0,790.0,0.0003479436261578968,0.000347624376655688
1379,140.0,800.0,0.00034732435106566806,0.0003513287015999646
1380,140.0,810.0,0.0003467730004377114,0.00035608530244753844
1381,140.0,820.0,0.00034695763901578436,0.00035130746184732344
1382,140.0,830.0,0.0003476256535927234,0.0003435744329554996
1383,140.0,840.0,0.00034742650105316577,0.00034337816316870005
1384,140.0,850.0,0.00034749157540994415,0.0003416139269059764
1385,140.0,860.0,0.0003461790758630533,0.00035173425130882854
1386,140.0,870.0,0.00034674498872916626,0.00034496072816667795
1387,140.0,880.0,0.0003451084310560158,0.00035566850624443804
1388,140.0,890.0,0.00034506303529558807,0.00035443843570559064
1389,140.0,900.0,0.0003454534427657112,0.0003483761026605161
1390,140.0,910.0,0.0003458761541283244,0.00034150344283324387
1391,140.0,920.0,0.00034612160628754216,0.0003361612472739506
1392,140.0,930.0,0.0003448626103408015,0.00034378721651119755
1393,140.0,940.0,0.0003444734741030418,0.00034103104047958566
1394,140.0,950.0,0.00034444837363661933,0.00033819178922736554
1395,140.0,960.0,0.00034333058344045256,0.00034098903875191025
1396,140.0,970.0,0.000342957726140255,0.00034117213054686476
1397,140.0,980.0,0.0003412187864986477,0.00034736672492984857
1398,140.0,990.0,0.0003419478074708826,0.0003333746686156498
1399,140.0,1000.0,0.000341204074817734,0.0003325204988927698
1400,150.0,10.0,0.00032774454088441943,0.00034753081523192296
1401,150.0,20.0,0.0003421518588322027,0.0003484042891483733
1402,150.0,30.0,0.00035071808513206933,0.0003409882028889057
1403,150.0,40.0,0.00035526440861155105,0.00033796924862621573
1404,150.0,50.0,0.0003527091916542506,0.0003760487244221194
1405,150.0,60.0,0.0003558991658816878,0.00035958636747443376
1406,150.0,70.0,0.0003583919192869875,0.00034853626623026384
1407,150.0,80.0,0.0003575877502439275,0.00037201453073513606
1408,150.0,90.0,0.0003564159315058539,0.0003609423534538127
1409,150.0,100.0,0.0003566294730777169,0.0003620146147843403
1410,150.0,110.0,0.0003557142377566408,0.00036938926594043094
1411,150.0,120.0,0.00035610041425150586,0.0003736646780867036
1412,150.0,130.0,0.0003572034370245219,0.00036466718785580063
1413,150.0,140.0,0.00035864625752001997,0.0003557808934711775
1414,150.0,150.0,0.00035843673147135626,0.00035981643859135377
1415,150.0,160.0,0.0003556081756771835,0.0003840331607226384
1416,150.0,170.0,0.0003591864703104579,0.0003501854356688239
1417,150.0,180.0,0.0003593085719374101,0.000347280863359849
1418,150.0,190.0,0.0003596250522172947,0.0003467996939076694
1419,150.0,200.0,0.0003585815869444613,0.00035804107506402577
1420,150.0,210.0,0.0003605532815584555,0.0003429045689126496
1421,150.0,220.0,0.0003595862410886026,0.00034835689263278287
1422,150.0,230.0,0.0003605019022793602,0.00034162528927170123
1423,150.0,240.0,0.00035782459326022715,0.0003619834033753556
1424,150.0,250.0,0.0003547512085574014,0.00039043806759067476
1425,150.0,260.0,0.0003581698013008059,0.0003527941152145852
1426,150.0,270.0,0.00035614438541823733,0.00036720511456503173
1427,150.0,280.0,0.0003563579940120463,0.0003619749173150203
1428,150.0,290.0,0.00035629131769504275,0.0003640810973704518
1429,150.0,300.0,0.00035699959422533944,0.00036188829707353097
1430,150.0,310.0,0.00035537911246560135,0.0003613064218408684
1431,150.0,320.0,0.0003578186338633172,0.00033507667000492536
1432,150.0,330.0,0.0003562535313937043,0.00034633415292665355
1433,150.0,340.0,0.0003544519501308991,0.0003582986955722131
1434,150.0,350.0,0.0003550610759023515,0.000351318960219774
1435,150.0,360.0,0.00035365676860548437,0.00036109556756026454
1436,150.0,370.0,0.00035424429913198235,0.00035098137306461115
1437,150.0,380.0,0.0003538776520618538,0.0003520795831554323
1438,150.0,390.0,0.0003535339455674705,0.00035350414771287447
1439,150.0,400.0,0.00035366260472910666,0.00034814842455275423
1440,150.0,410.0,0.000352224621503382,0.0003608909701185924
1441,150.0,420.0,0.00035250772395589784,0.0003524070529948225
1442,150.0,430.0,0.00035263260794236113,0.00034855036968453064
1443,150.0,440.0,0.0003505537189904467,0.0003644215722887604
