,contextWindow,solutionWindow,trainMSE,testMSE
33,10.0,310.0,0.00036110950372118274,0.0003690061098724854
34,110.0,310.0,0.0003577847041945399,0.00035656096724465776
35,210.0,310.0,0.00035445271066272615,0.00035267938871630703
36,310.0,310.0,0.0003530562624618677,0.00034083333587439966
37,410.0,310.0,0.0003503428217502011,0.00035540320502637024
38,510.0,310.0,0.00035275317403464144,0.0003596281739490319
39,610.0,310.0,0.00035270377553198477,0.0003724229221571222
40,710.0,310.0,0.00034792167086206534,0.0003697142064590693
41,810.0,310.0,0.00033437115599063694,0.0003483069743650952
42,910.0,310.0,0.00031434835817181246,0.0003056081831652735
43,1010.0,310.0,0.00029710831733208707,0.00030414745061025457
44,10.0,410.0,0.00035848857758272206,0.00035660294436219107
45,110.0,410.0,0.000352295543593676,0.0003656536542917527
46,210.0,410.0,0.0003505743027131766,0.000362568417268203
47,310.0,410.0,0.0003502994647446177,0.00034914189950054287
48,410.0,410.0,0.00035044726965090944,0.000352878476384115
49,510.0,410.0,0.0003526761087375414,0.0003484157528062493
50,610.0,410.0,0.0003481489499081722,0.00035860651957446866
51,710.0,410.0,0.0003408806493938688,0.0003271202685278853
52,810.0,410.0,0.00032206335282640853,0.0003271529572797192
53,910.0,410.0,0.0003034673976286162,0.0003286897218016005
54,1010.0,410.0,0.00029346171417950066,0.00029776893479796897
55,10.0,510.0,0.00035273412836578073,0.0003658554468005947
56,110.0,510.0,0.0003503746303492836,0.0003544291730505681
57,210.0,510.0,0.00034938521618917904,0.00034967257776673526
58,310.0,510.0,0.0003480342519079673,0.0003590689620109454
59,410.0,510.0,0.00034895853571743424,0.00034858388329783165
60,510.0,510.0,0.0003481360670412508,0.0003382816755308373
61,610.0,510.0,0.000336042071698588,0.0003695846329389526
62,710.0,510.0,0.0003269056874250744,0.00032515024477098334
63,810.0,510.0,0.0003129399885116425,0.0003136284514880461
64,910.0,510.0,0.0002999322065818977,0.00029404790238576623
65,1010.0,510.0,0.00028814033715974515,0.00030099593514728115
66,10.0,610.0,0.00035206567933497254,0.00034273887291826733
67,110.0,610.0,0.00034840256129408417,0.00035057597007060094
68,210.0,610.0,0.0003469489572453057,0.00036020182378231535
69,310.0,610.0,0.0003458470573236464,0.0003618966521854436
70,410.0,610.0,0.0003439519894120991,0.00035201724321940093
71,510.0,610.0,0.0003382120721064879,0.00034077103689204933
72,610.0,610.0,0.0003280069552629083,0.0003333726695300033
73,710.0,610.0,0.00031792566025320816,0.00031848519122313246
74,810.0,610.0,0.00030574072350515074,0.0003112304938421963
75,910.0,610.0,0.00029552131603124683,0.0002908286357902736
76,1010.0,610.0,0.00028459416228734496,0.0002948116708618364
77,10.0,710.0,0.00034986956428106523,0.00035184518166040605
78,110.0,710.0,0.0003485155151721583,0.0003496768379727744
79,210.0,710.0,0.0003475486194859416,0.00035029935996698546
80,310.0,710.0,0.00034521458427710233,0.0003405096582692982
81,410.0,710.0,0.0003385521425138899,0.0003399138443500541
82,510.0,710.0,0.0003301631321342317,0.00033027117557919374
83,610.0,710.0,0.0003223740140409049,0.0003130554490803715
84,710.0,710.0,0.00031226594107319034,0.0003124699680946627
85,810.0,710.0,0.0003012965567598357,0.00030733599848023057
86,910.0,710.0,0.0002920788019101531,0.0002888152666280428
87,1010.0,710.0,0.00028395676357457486,0.00028236796205268947
88,10.0,810.0,0.0003511420248490924,0.0003424777191309559
89,110.0,810.0,0.00034804656939774555,0.00035057844287301326
90,210.0,810.0,0.0003460954298498362,0.000341755344060881
91,310.0,810.0,0.00033865353266121024,0.00034872732771516925
92,410.0,810.0,0.00033203405868602857,0.000326289846268079
93,510.0,810.0,0.00032431748389777576,0.00032016415405181385
94,610.0,810.0,0.00031594495111888024,0.00032052383444961587
95,710.0,810.0,0.0003073170231689053,0.0003146220288071292
96,810.0,810.0,0.00029822605619585717,0.0003013731443816874
97,910.0,810.0,0.0002900181431730123,0.0002842172765506518
98,1010.0,810.0,0.0002810549815827709,0.00028576989679176136
99,10.0,910.0,0.0003479873052454049,0.0003653369486752569
100,110.0,910.0,0.00034673708969188295,0.00034359950561177406
101,210.0,910.0,0.0003420102192720345,0.00033269285044826627
102,310.0,910.0,0.0003330523938784026,0.00033522323798451713
103,410.0,910.0,0.0003257487390557378,0.0003262285432326914
104,510.0,910.0,0.00031825107525140843,0.0003282906057749806
105,610.0,910.0,0.00031294549125120055,0.0003039658312430338
106,710.0,910.0,0.0003045179637510233,0.0003023068014249939
107,810.0,910.0,0.0002950801601998588,0.0003022725517856687
108,910.0,910.0,0.0002869461278346634,0.00028662586771116154
109,1010.0,910.0,0.00027945864583691596,0.0002815003421440132
110,10.0,1010.0,0.0003477238261031129,0.000343908861154515
111,110.0,1010.0,0.0003406676888074153,0.000349952242424104
112,210.0,1010.0,0.00033534167709118565,0.0003273215144944625
113,310.0,1010.0,0.00032647984761469687,0.0003348314303501476
114,410.0,1010.0,0.00032069769962164273,0.00031813559136940607
115,510.0,1010.0,0.00031420597157434205,0.0003172433090166375
116,610.0,1010.0,0.00030662447501199244,0.00031606190886545785
117,710.0,1010.0,0.0003004903907479838,0.0003016615536711406
118,810.0,1010.0,0.00029128636564803884,0.00029998155253609224
119,910.0,1010.0,0.00028342693169692516,0.00028391814061084895
